"","upwind_dist_km","site_Dd18O","site_DW","dist_inland_km","site_region"
"85",-314.216015001495,-0.0791933002778356,-0.204580884868598,100,"coast"
"86",1085.7839849985,-2.78479547441679,-8.39614190544043,1500,"middle"
"87",2585.7839849985,-5.14766028917746,-12.7918206765336,3000,"inland"
"88",-204.640625440194,0.097412427239596,0.280685429387546,100,"coast"
"89",1195.35937455981,-2.99042721330312,-8.8714291483845,1500,"middle"
"90",2695.35937455981,-5.26030839145797,-12.9638044185864,3000,"inland"
"91",-93.5072398269458,0.147669131755679,0.529179452728584,100,"coast"
"92",1306.49276017305,-3.37898517081403,-9.72404808467511,1500,"middle"
"93",2806.49276017305,-5.47324645772196,-13.2785600511989,3000,"inland"
"94",19.2290863365288,-0.181844583002189,-0.728134896991754,100,"coast"
"95",1419.22908633653,-3.5630806096949,-10.1084058606409,1500,"middle"
"96",2919.22908633653,-5.57405601160132,-13.4231798816499,3000,"inland"
"97",133.61527085948,-0.467883874481601,-1.87779637025002,100,"coast"
"98",1533.61527085948,-3.70924160981301,-10.4704955159567,1500,"middle"
"99",3033.61527085948,-5.6392290730245,-13.561045342184,3000,"inland"
"100",249.700322098985,-0.734896146672992,-2.92026598421266,100,"coast"
"101",1649.70032209898,-3.84301398338149,-10.8080100826684,1500,"middle"
"102",3149.70032209898,-5.69507864769581,-13.6910273911585,3000,"inland"
"103",367.535465034742,-0.983773156754131,-3.86859769980232,100,"coast"
"104",1767.53546503474,-3.96483182443996,-11.1229520525228,1500,"middle"
"105",3267.53546503474,-5.74191270446023,-13.813652878126,3000,"inland"
"106",487.174276993497,-1.21526786717729,-4.73383572780501,100,"coast"
"107",1887.1742769935,-4.07502999456266,-11.4171235654378,1500,"middle"
"108",3387.1742769935,-5.77995126584252,-13.9294108310201,3000,"inland"
"109",608.672833923265,-1.62928541262031,-6.2513112315433,100,"coast"
"110",2008.67283392326,-4.26224929972729,-11.9495058479719,1500,"middle"
"111",3508.67283392326,-5.83091197834806,-14.1421099489375,3000,"inland"
